,channel_name,subscribers,title,views,post_date,channel_join_date,channel_views,channel_description
744,Jon Rettinger,1.59M subscribers,Surface Pro 4: 9 Months Later,547K views,4 years ago,,,
745,Jon Rettinger,1.59M subscribers,Blackberry and the iPhone,547K views,1 year ago,,,
746,Jon Rettinger,1.59M subscribers,Sony Ericsson Xperia Arc Hands On,545K views,10 years ago,,,
747,Jon Rettinger,1.59M subscribers,The Mac Apps You Should Download,545K views,2 years ago,,,
748,Jon Rettinger,1.59M subscribers,Lucid Air: Tesla’s Luxury Competitor,542K views,3 years ago,,,
749,Jon Rettinger,1.59M subscribers,Sunglasses With a Secret,542K views,2 years ago,,,
750,Jon Rettinger,1.59M subscribers,Pixel 4 vs Pixel 3: Don't Be Fooled,541K views,1 year ago,,,
751,Jon Rettinger,1.59M subscribers,BlackBerry 9900 vs. BlackBerry 9780,539K views,9 years ago,,,
752,Jon Rettinger,1.59M subscribers,Apple was RIGHT,539K views,2 years ago,,,
753,Jon Rettinger,1.59M subscribers,"No Bezels, No Problems - Unboxing the Ubik Uno",539K views,5 years ago,,,
754,Jon Rettinger,1.59M subscribers,Why I Hate the Surface Go,537K views,2 years ago,,,
755,Jon Rettinger,1.59M subscribers,Google Nexus S vs. Samsung Galaxy S,537K views,10 years ago,,,
756,Jon Rettinger,1.59M subscribers,Nexus 6 Unboxing,537K views,6 years ago,,,
757,Jon Rettinger,1.59M subscribers,Samsung Galaxy S6: Six Things to Expect,535K views,6 years ago,,,
758,Jon Rettinger,1.59M subscribers,USB Type-C: Don't Buy the Wrong Cable!,530K views,5 years ago,,,
759,Jon Rettinger,1.59M subscribers,iPhone 6 Plus Review,524K views,6 years ago,,,
760,Jon Rettinger,1.59M subscribers,Galaxy S8 vs OnePlus 5: Flagship Killed?,523K views,4 years ago,,,
761,Jon Rettinger,1.59M subscribers,Make a Micro Sim Normal & Back again,520K views,11 years ago,,,
762,Jon Rettinger,1.59M subscribers,Galaxy S9+ vs Pixel 2 XL: Make the Right Choice,519K views,3 years ago,,,
763,Jon Rettinger,1.59M subscribers,Apple Rant: A Pissed Professional,518K views,5 years ago,,,
764,Jon Rettinger,1.59M subscribers,Canon PowerShot SX40 HS Review,515K views,9 years ago,,,
765,Jon Rettinger,1.59M subscribers,No One Cares About Pixel,513K views,2 years ago,,,
766,Jon Rettinger,1.59M subscribers,Tesla Model X: An Owner's Review,512K views,3 years ago,,,
767,Jon Rettinger,1.59M subscribers,"iPhone 5 Features, Xbox's Future, and More!",509K views,9 years ago,,,
768,Jon Rettinger,1.59M subscribers,Apple Got It Right - iPad Pro Final Review,509K views,1 year ago,,,
769,Jon Rettinger,1.59M subscribers,MateBook X Pro Review: Perfecting Apple's Formula,509K views,3 years ago,,,
770,Jon Rettinger,1.59M subscribers,iPhone 6 Hands-On,509K views,6 years ago,,,
771,Jon Rettinger,1.59M subscribers,"The 100"" 4K Laser TV - Bigger is Better",508K views,3 years ago,,,
772,Jon Rettinger,1.59M subscribers,Sidekick 4G Unboxing & Hands On,507K views,10 years ago,,,
773,Jon Rettinger,1.59M subscribers,Dell XPS 13 (2017) Review: They Did It Again,500K views,3 years ago,,,
774,Jon Rettinger,1.59M subscribers,Model 3 vs Model S: The Ultimate Tesla Battle,500K views,3 years ago,,,
775,Jon Rettinger,1.59M subscribers,Remote Desktop on the Apple iPad,499K views,11 years ago,,,
776,Jon Rettinger,1.59M subscribers,iPhone 4 vs. Google Nexus S,498K views,10 years ago,,,
777,Jon Rettinger,1.59M subscribers,iPhone 4 Hands On & Demo,497K views,11 years ago,,,
778,Jon Rettinger,1.59M subscribers,iPhone 12 vs Galaxy S21: don’t make a mistake!,498K views,4 months ago,,,
779,Jon Rettinger,1.59M subscribers,Best OLED TV? Sony BRAVIA XR A90J,495K views,2 months ago,,,
780,Jon Rettinger,1.59M subscribers,Roomba iRobot 560 - Demonstration,494K views,12 years ago,,,
781,Jon Rettinger,1.59M subscribers,iPhone 5 Launch Date and the Galaxy Note 10.1!,494K views,8 years ago,,,
782,Jon Rettinger,1.59M subscribers,Unlock iPhone Features with Secret Codes,494K views,11 months ago,,,
783,Jon Rettinger,1.59M subscribers,iSwitched: Why I Left Android,492K views,5 years ago,,,
784,Jon Rettinger,1.59M subscribers,MacBook Pro w/ Retina Display Unboxing!,489K views,9 years ago,,,
785,Jon Rettinger,1.59M subscribers,White 16GB iPhone 3GS - Unboxing,489K views,12 years ago,,,
786,Jon Rettinger,1.59M subscribers,You Should Wait for the iPhone 11,487K views,2 years ago,,,
787,Jon Rettinger,1.59M subscribers,iPhone 4 vs Motorola Atrix 4G,486K views,10 years ago,,,
788,Jon Rettinger,1.59M subscribers,Samsung Galaxy S21 vs S20: don’t make a mistake!,485K views,5 months ago,,,
789,Jon Rettinger,1.59M subscribers,iPhone (and iPod Touch) Vs. PSP Go: Round 1,485K views,11 years ago,,,
790,Jon Rettinger,1.59M subscribers,Blackberry Z10 Review,482K views,8 years ago,,,
791,Jon Rettinger,1.59M subscribers,iPhone 11 Pro Review: Apple Won,481K views,1 year ago,,,
792,Jon Rettinger,1.59M subscribers,Why Apple Has My Attention Again...,480K views,3 years ago,,,
793,Jon Rettinger,1.59M subscribers,Console Wars: Xbox One Vs. PlayStation 4 -- Processors (Round 3),480K views,7 years ago,,,
794,Jon Rettinger,1.59M subscribers,iPhone 6s Plus vs iPhone 6 Plus Camera Comparison!,475K views,5 years ago,,,
795,Jon Rettinger,1.59M subscribers,OnePlus 2 vs ZenFone 2: The winner may surprise you,474K views,5 years ago,,,
796,Jon Rettinger,1.59M subscribers,Meet the Matte Black MacBook,473K views,5 years ago,,,
797,Jon Rettinger,1.59M subscribers,Console Wars: Xbox One vs PS4 vs Wii U (Round 4),469K views,6 years ago,,,
798,Jon Rettinger,1.59M subscribers,Apple Watch Software Tour - This is how it works,465K views,6 years ago,,,
799,Jon Rettinger,1.59M subscribers,iPhone 11 Review: Android's Biggest Problem,464K views,1 year ago,,,
800,Jon Rettinger,1.59M subscribers,Google Pixel 5: it’s time,463K views,1 year ago,,,
801,Jon Rettinger,1.59M subscribers,LG V30 One Month Later: The Real Pixel 2,463K views,3 years ago,,,
802,Jon Rettinger,1.59M subscribers,Samsung Galaxy S6: Unboxing and Hands-On!,461K views,6 years ago,,,
803,Jon Rettinger,,,,,"Jun 7, 2007","574,893,891 views","Welcome to the video home of Jon Rettinger, founder of TechnoBuffalo. 

This channel is a forum for all things electronic. It's an open forum, so feel free to speak your mind.

NOTE: All company e-mails will come from the below address. Any communication from another address is fraudulent.
Email: jon@jflnetwork.com
[For Business Only Please]

-Team-
Jon Rettinger, Creator/Host
Ralph Llerenas, Producer
Matt Gonzalez, Creative Director
Robert Rosenfeld, Video Director"
804,Jonathan Morrison,2.64M subscribers,iPhone 6 Clone Unboxing!,10M views,6 years ago,,,
805,Jonathan Morrison,2.64M subscribers,iPhone 7 Hands on - 10 Things Before Buying!,5.7M views,4 years ago,,,
806,Jonathan Morrison,2.64M subscribers,"$50 Fake MacBook Pro vs $1,500 MacBook Pro",5.6M views,4 years ago,,,
807,Jonathan Morrison,2.64M subscribers,New Gold iPhone 5S Sneak Peek (vs iPhone 5 Teardown),5M views,7 years ago,,,
808,Jonathan Morrison,2.64M subscribers,Apple iPhone 6s vs Samsung Galaxy S6!,4.3M views,5 years ago,,,
809,Jonathan Morrison,2.64M subscribers,Dream Desk - The MKBHD Setup!,4M views,5 years ago,,,
810,Jonathan Morrison,2.64M subscribers,50 Gadgets under $50 🤯,3.7M views,2 years ago,,,
811,Jonathan Morrison,2.64M subscribers,iPhone 8 vs 8 Plus Unboxing & Comparison!,3.5M views,3 years ago,,,
812,Jonathan Morrison,2.64M subscribers,Xbox One vs PS4: The Ultimate Comparison (Review),3.3M views,7 years ago,,,
813,Jonathan Morrison,2.64M subscribers,iPhone 11 vs 11 Pro - Apple Didn't Tell You Everything,3.2M views,1 year ago,,,
814,Jonathan Morrison,2.64M subscribers,Galaxy S6 vs S6 Edge: 5 Things to Know Before Buying!,3M views,6 years ago,,,
815,Jonathan Morrison,2.64M subscribers,iPhone 6 Display Destruction!,2.9M views,6 years ago,,,
816,Jonathan Morrison,2.64M subscribers,Does the iPhone 6 Plus Bend with a Case?,2.8M views,6 years ago,,,
817,Jonathan Morrison,2.64M subscribers,Samsung Galaxy S4 vs HTC ONE!,2.6M views,8 years ago,,,
818,Jonathan Morrison,2.64M subscribers,iPhone 7 vs 7 Plus Unboxing! (Jet Black),2.6M views,4 years ago,,,
819,Jonathan Morrison,2.64M subscribers,Galaxy S8 - 3 Things Samsung Didn't Tell You,2.4M views,4 years ago,,,
820,Jonathan Morrison,2.64M subscribers,Nintendo Switch - 10 Things Before Buying!,2.3M views,4 years ago,,,
821,Jonathan Morrison,2.64M subscribers,Top 6: Best iPhone 6 Cases!,2.2M views,6 years ago,,,
822,Jonathan Morrison,2.64M subscribers,Dream Desk - Episode 1,2.1M views,5 years ago,,,
823,Jonathan Morrison,2.64M subscribers,Apple iPhone 8 vs Samsung Galaxy S8!,2.1M views,3 years ago,,,
824,Jonathan Morrison,2.64M subscribers, iPad 2 Review (HD),2M views,10 years ago,,,
825,Jonathan Morrison,2.64M subscribers,Meet the iPhone 6 (Parody),2M views,6 years ago,,,
826,Jonathan Morrison,2.64M subscribers,New 13-inch MacBook Pro Review! (2015),2M views,6 years ago,,,
827,Jonathan Morrison,2.64M subscribers,iPhone 7 - 1 Hour in Water,2M views,4 years ago,,,
828,Jonathan Morrison,2.64M subscribers,The truth about the iPhone SE!,2M views,5 years ago,,,
829,Jonathan Morrison,2.64M subscribers,iPhone SE: 5 Things Before Buying!,1.9M views,5 years ago,,,
830,Jonathan Morrison,2.64M subscribers,iPhone 6 Prank!,1.8M views,6 years ago,,,
831,Jonathan Morrison,2.64M subscribers,Top 5 Apple iPhone 5s Features!,1.8M views,7 years ago,,,
832,Jonathan Morrison,2.64M subscribers,Apple iPhone 7 Plus vs Samsung Galaxy S8 Plus!,1.8M views,4 years ago,,,
833,Jonathan Morrison,2.64M subscribers,iPhone 6S vs 6S Plus: 6 Things Before Buying!,1.8M views,5 years ago,,,
834,Jonathan Morrison,2.64M subscribers,Apple AirPods - 1 Month Later,1.7M views,4 years ago,,,
835,Jonathan Morrison,2.64M subscribers,The Best Back to School Tech! (2016),1.7M views,4 years ago,,,
836,Jonathan Morrison,2.64M subscribers,The Best Desk Setup for $200!,1.7M views,4 years ago,,,
837,Jonathan Morrison,2.64M subscribers,Dream Desk - Retro Apple Setup,1.7M views,5 years ago,,,
838,Jonathan Morrison,2.64M subscribers,Liquid Metal 4 Inch iPhone 5 Coming October 2012?,1.7M views,9 years ago,,,
839,Jonathan Morrison,2.64M subscribers,iPhone 11 Pro Max Review - Nailed it.,1.7M views,1 year ago,,,
840,Jonathan Morrison,2.64M subscribers,iPhone 7 Clone Unboxing!,1.6M views,4 years ago,,,
841,Jonathan Morrison,2.64M subscribers,The truth about the Google Pixel 2!,1.6M views,3 years ago,,,
842,Jonathan Morrison,2.64M subscribers,iPhone 6S Clone Unboxing! (Rose Gold),1.6M views,6 years ago,,,
843,Jonathan Morrison,2.64M subscribers,iPhone 11 Pro Max Hands On!,1.6M views,1 year ago,,,
844,Jonathan Morrison,2.64M subscribers,The Definitive iPhone XS Max Review,1.6M views,2 years ago,,,
845,Jonathan Morrison,2.64M subscribers,You're Using Your Galaxy S9 Wrong!,1.6M views,3 years ago,,,
846,Jonathan Morrison,2.64M subscribers,Watch EVERYONE pick the iPhone XR over a 1080p Screen,1.6M views,2 years ago,,,
847,Jonathan Morrison,2.64M subscribers,This is the $399 iPhone SE 2! (2020),1.5M views,1 year ago,,,
848,Jonathan Morrison,2.64M subscribers,The Perfect MacBook Setup,1.5M views,5 years ago,,,
849,Jonathan Morrison,2.64M subscribers,The Best Back to School Tech! (2015),1.5M views,5 years ago,,,
850,Jonathan Morrison,2.64M subscribers,NEW Apple iPhone X Unboxing!,1.5M views,3 years ago,,,
851,Jonathan Morrison,2.64M subscribers,The Ultimate LG G6 Water Survival Test!,1.4M views,4 years ago,,,
852,Jonathan Morrison,2.64M subscribers,The Apple Pro Display XDR is UNDERRATED.,1.3M views,2 years ago,,,
853,Jonathan Morrison,2.64M subscribers,The truth about the Apple iPhone X - Review!,1.3M views,3 years ago,,,
854,Jonathan Morrison,2.64M subscribers,Galaxy S9 - The Truth!,1.3M views,3 years ago,,,
855,Jonathan Morrison,2.64M subscribers,Xbox One vs PS4: 4 Months Later - Who's Winning? (Review),1.3M views,7 years ago,,,
856,Jonathan Morrison,2.64M subscribers,Apple iPhone 5s vs Samsung Galaxy S4!,1.3M views,7 years ago,,,
857,Jonathan Morrison,2.64M subscribers,I tried to edit an ENTIRE video on iPad Pro...,1.3M views,2 years ago,,,
858,Jonathan Morrison,2.64M subscribers,The Best Desk Setup for $500!,1.3M views,4 years ago,,,
859,Jonathan Morrison,2.64M subscribers,NBA 2K11 First Look: Michael Jordan vs Lebron & The Heat!,1.3M views,10 years ago,,,
860,Jonathan Morrison,2.64M subscribers,Apple iPhone 5s: Gold vs White (Silver) vs Black (Space Gray) Unboxing & Tour,1.2M views,7 years ago,,,
861,Jonathan Morrison,2.64M subscribers,"The truth about the 2016 MacBook Pro 13""",1.2M views,4 years ago,,,
862,Jonathan Morrison,2.64M subscribers,Beats X Wireless vs Apple AirPods!,1.2M views,4 years ago,,,
863,Jonathan Morrison,2.64M subscribers,the wireless iPad Pro touchscreen Mac Mini Setup!,1.2M views,2 years ago,,,
864,Jonathan Morrison,2.64M subscribers,The Definitive iPhone XR Review,1.2M views,2 years ago,,,
865,Jonathan Morrison,2.64M subscribers,This Tiny Smart Robot Blew My Mind,1.2M views,2 years ago,,,
866,Jonathan Morrison,2.64M subscribers,iPod Touch 5th Generation Unboxing! (iPod Touch 5G 5th Gen Unboxing),1.2M views,8 years ago,,,
867,Jonathan Morrison,2.64M subscribers,Apple iPhone 5c Review & Unboxing! (All Colors),1.1M views,7 years ago,,,
868,Jonathan Morrison,2.64M subscribers,iPhone X + iPhone 8 Hands on!,1.1M views,3 years ago,,,
869,Jonathan Morrison,2.64M subscribers,New iPod Nano (7th Generation) Tips and Tricks!,1.1M views,8 years ago,,,
870,Jonathan Morrison,2.64M subscribers,Samsung Galaxy S8 vs S8 Plus - 10 Things Before Buying!,1.1M views,4 years ago,,,
871,Jonathan Morrison,2.64M subscribers,The Perfect 2016 MacBook Pro Setup,1.1M views,4 years ago,,,
872,Jonathan Morrison,2.64M subscribers,13 or 15 inch Retina MacBook Pro? (2015),1.1M views,6 years ago,,,
873,Jonathan Morrison,2.64M subscribers,I'm giving away 12 iPhones 7s.....,1.1M views,4 years ago,,,
874,Jonathan Morrison,2.64M subscribers,Google Assistant just DESTROYED Siri,1.1M views,3 years ago,,,
875,Jonathan Morrison,2.64M subscribers,50 Gadgets Under $50 #2! 🤯,1.1M views,1 year ago,,,
876,Jonathan Morrison,2.64M subscribers,My First Day with the iPad Pro,1.1M views,5 years ago,,,
877,Jonathan Morrison,2.64M subscribers,$20 RED iPhone Skin vs $750 RED iPhone 7,1.1M views,4 years ago,,,
878,Jonathan Morrison,2.64M subscribers,iPhone 6s vs iPhone 6 - Worth the Upgrade?,1.1M views,5 years ago,,,
879,Jonathan Morrison,2.64M subscribers,Trying new tech gadgets under $25,1M views,4 years ago,,,
880,Jonathan Morrison,2.64M subscribers,Dream Desk - The Ultimate MacBook Pro Surprise Setup,1M views,4 years ago,,,
881,Jonathan Morrison,2.64M subscribers,The Best Tech Under $50 - February 2016,1M views,5 years ago,,,
882,Jonathan Morrison,2.64M subscribers,Galaxy Note 7 - Top 10 Features!,1M views,4 years ago,,,
883,Jonathan Morrison,2.64M subscribers,2018 iPad Pro Day One Review!,1M views,2 years ago,,,
884,Jonathan Morrison,2.64M subscribers,My Thoughts on OnePlus as an iPhone User...,1M views,1 year ago,,,
885,Jonathan Morrison,2.64M subscribers,13-inch Space Gray MacBook Pro Unboxing! (2016),1M views,4 years ago,,,
886,Jonathan Morrison,2.64M subscribers,iPhone 6 Plus Bending - What Apple isn't Telling You,1M views,6 years ago,,,
887,Jonathan Morrison,2.64M subscribers,Kitties + Black Ops RC Car Demo = Awesome (Prestige Edition),1M views,10 years ago,,,
888,Jonathan Morrison,2.64M subscribers,The Perfect 2017 MacBook Pro Setup,1M views,4 years ago,,,
889,Jonathan Morrison,2.64M subscribers,iPhone X vs Pixel 2 - Reading Mean Comments ft. UnboxTherapy & Dave2D,1M views,3 years ago,,,
890,Jonathan Morrison,2.64M subscribers,The Best Tech Under $15!,1M views,6 years ago,,,
891,Jonathan Morrison,2.64M subscribers,Galaxy S7 vs S7 Edge: 5 Things Before Buying!,1M views,5 years ago,,,
892,Jonathan Morrison,2.64M subscribers,Samsung Galaxy S9 Plus vs Apple iPhone X!,1M views,3 years ago,,,
893,Jonathan Morrison,2.64M subscribers,Top 5 Samsung Galaxy S4 Features!,1M views,8 years ago,,,
894,Jonathan Morrison,2.64M subscribers,Jet Black Apple AirPods!,998K views,4 years ago,,,
895,Jonathan Morrison,2.64M subscribers,The Ultimate Office & Setup Tour - 2017,972K views,4 years ago,,,
896,Jonathan Morrison,2.64M subscribers,Top 5 Tech Under $25!,955K views,6 years ago,,,
897,Jonathan Morrison,2.64M subscribers,Checking out the X1 from XFINITY (Ad),952K views,5 years ago,,,
898,Jonathan Morrison,2.64M subscribers,Apple iPhone 5s Review!,942K views,7 years ago,,,
899,Jonathan Morrison,2.64M subscribers,The truth about the Galaxy Note 8!,932K views,3 years ago,,,
900,Jonathan Morrison,2.64M subscribers,New 12-Inch MacBook: 10 Things to Know Before Buying!,932K views,6 years ago,,,
901,Jonathan Morrison,2.64M subscribers,5 Simple Tips & Tricks to Shoot Better DSLR Video!,927K views,6 years ago,,,
902,Jonathan Morrison,2.64M subscribers,2016 MacBook 12-inch: 5 Things Before Buying!,909K views,5 years ago,,,
903,Jonathan Morrison,2.64M subscribers,Trying to Trick iPhone X Face ID...,908K views,3 years ago,,,
904,Jonathan Morrison,2.64M subscribers,Galaxy S7 Edge - 48 Hours Later!,907K views,5 years ago,,,
905,Jonathan Morrison,2.64M subscribers,Top 5 - iPhone 6 & 6 Plus Accessories!,903K views,6 years ago,,,
906,Jonathan Morrison,2.64M subscribers,Smart Home Setups - Google Home + Philips Hue!,893K views,4 years ago,,,
907,Jonathan Morrison,2.64M subscribers,"15"" MacBook Pro with Touch Bar Drama!",891K views,4 years ago,,,
908,Jonathan Morrison,2.64M subscribers,MASSIVE Mac Pro + Pro Display XDR Unboxing!,885K views,1 year ago,,,
909,Jonathan Morrison,2.64M subscribers,"4K Video Editing on a 12"" MacBook?",874K views,5 years ago,,,
910,Jonathan Morrison,2.64M subscribers,I turned my Galaxy S8 into a Desk Setup,853K views,4 years ago,,,
911,Jonathan Morrison,2.64M subscribers,"The Massive $9,000 Apple Unboxing",846K views,4 years ago,,,
912,Jonathan Morrison,2.64M subscribers,The Perfect 2018 MacBook Pro Setup!,845K views,2 years ago,,,
913,Jonathan Morrison,2.64M subscribers,What's in My Tech Bag! v1.0,843K views,6 years ago,,,
914,Jonathan Morrison,2.64M subscribers,OnePlus 5T Unboxing + 5 Things Before Buying!,840K views,3 years ago,,,
915,Jonathan Morrison,2.64M subscribers,Tech You Shouldn't Buy - True Wireless EarBuds,840K views,5 years ago,,,
916,Jonathan Morrison,2.64M subscribers,What's in My Tech Bag! v2.0,833K views,5 years ago,,,
917,Jonathan Morrison,2.64M subscribers,"The $1,500 Smart Room Setup Challenge!",829K views,4 years ago,,,
918,Jonathan Morrison,2.64M subscribers,Top 5 Tech Under $25 v2.0!,826K views,6 years ago,,,
919,Jonathan Morrison,2.64M subscribers,Apple AirPods 2 vs Samsung Galaxy Buds!,824K views,2 years ago,,,
920,Jonathan Morrison,2.64M subscribers,The 2018 MacBook Air is Better than You Think,803K views,2 years ago,,,
921,Jonathan Morrison,2.64M subscribers,"The new $329 iPad vs $1,129 iPad Pro",803K views,4 years ago,,,
922,Jonathan Morrison,2.64M subscribers,The iPhone 11 Pro - Deep Fusion Explained!,800K views,1 year ago,,,
923,Jonathan Morrison,2.64M subscribers,Unboxing The RED iPhone 7 - Should You Buy it?,798K views,4 years ago,,,
924,Jonathan Morrison,2.64M subscribers,iPhone SE - Unboxing Every Color,794K views,5 years ago,,,
925,Jonathan Morrison,2.64M subscribers,All iPhone XR Colors Unboxing + Comparison,790K views,2 years ago,,,
926,Jonathan Morrison,2.64M subscribers,The Best Tech Under $50 - October 2015,783K views,5 years ago,,,
927,Jonathan Morrison,2.64M subscribers,Why I bought a Mac mini in 2018,779K views,3 years ago,,,
928,Jonathan Morrison,2.64M subscribers,Dream Office / Studio Setup Tour! (2018),777K views,2 years ago,,,
929,Jonathan Morrison,2.64M subscribers,What's in My Tech Bag! v4.0,776K views,4 years ago,,,
930,Jonathan Morrison,2.64M subscribers,Apple iPhone 5 vs Samsung Galaxy S3 - Speedtest,775K views,8 years ago,,,
931,Jonathan Morrison,2.64M subscribers,The Best Tech Under $25 - December 2016,773K views,4 years ago,,,
932,Jonathan Morrison,2.64M subscribers,How To: Final Cut Pro X Multicam Editing (Tutorial),773K views,9 years ago,,,
933,Jonathan Morrison,2.64M subscribers,Google Home Mini - 48 Hours Later!,772K views,3 years ago,,,
934,Jonathan Morrison,2.64M subscribers,Beats Pro vs Beats Studio (Beats By Dre),764K views,10 years ago,,,
